L-QuaternionX,L-QuaternionY,L-QuaternionZ,L-QuaternionW,R-QuaternionX,R-QuaternionY,R-QuaternionZ,R-QuaternionW,
-0.1958781,-0.2061855,-0.04216758,0.9577793,-0.1934935,-0.2204398,-0.04466485,0.954972
-0.2528798,-0.2208839,-0.05941799,0.94007,-0.2511558,-0.2296613,-0.06147401,0.938295
-0.2535835,-0.2215734,-0.05979323,0.9396943,-0.2518506,-0.2303552,-0.06185548,0.9379135
-0.255409,-0.2215402,-0.06024769,0.9391786,-0.2513568,-0.2414414,-0.06490361,0.9350473
-0.2543112,-0.2229117,-0.06036231,0.9391446,-0.249797,-0.2448072,-0.0654346,0.934553
-0.2489475,-0.2248847,-0.05954766,0.9401628,-0.2444656,-0.2466595,-0.06445428,0.9355433
-0.2478927,-0.2262169,-0.05964959,0.9401155,-0.2433782,-0.247961,-0.06451057,0.935479
-0.2455573,-0.2358771,-0.06173549,0.9382176,-0.2410877,-0.2563271,-0.06618552,0.9336984
-0.2449949,-0.2373412,-0.06199222,0.9379785,-0.2404935,-0.2577712,-0.06641286,0.9334379
-0.247699,-0.2457029,-0.06509828,0.9348997,-0.2426812,-0.2672922,-0.06975349,0.9299436
-0.2462046,-0.2482516,-0.06539767,0.9346002,-0.2411579,-0.2697964,-0.069991,0.9295989
-0.2434272,-0.2573267,-0.06715683,0.9327466,-0.2387982,-0.2763911,-0.07110835,0.9281848
-0.2431307,-0.2595411,-0.06769399,0.9321714,-0.2384592,-0.278588,-0.07161878,0.9275758
-0.2416316,-0.2602755,-0.06745231,0.9323739,-0.2369699,-0.2792934,-0.07133703,0.927767
-0.240698,-0.2561891,-0.06603239,0.9338477,-0.2354901,-0.2778618,-0.07046188,0.9286401
-0.2399359,-0.2563746,-0.0658599,0.934005,-0.2347433,-0.2780332,-0.07027022,0.9287924
-0.2412336,-0.255175,-0.06590692,0.9339959,-0.2356874,-0.278377,-0.0706684,0.92842
-0.2448688,-0.2551554,-0.06696784,0.9329792,-0.2392954,-0.2783633,-0.07182467,0.9274119
-0.2435073,-0.2546898,-0.06643682,0.9335006,-0.2379653,-0.2778729,-0.07125868,0.9279447
-0.2411292,-0.2534338,-0.06539124,0.9345331,-0.2356608,-0.2765787,-0.07015994,0.9290026
-0.2390336,-0.2524741,-0.06451821,0.9353915,-0.2336114,-0.2755826,-0.0692335,0.9298853
-0.2355217,-0.2491011,-0.06259228,0.9373155,-0.2302927,-0.2719736,-0.06720899,0.931922
-0.2330749,-0.2394635,-0.05933475,0.9406449,-0.2286853,-0.2599317,-0.06350666,0.9360051
-0.2253681,-0.2331759,-0.05564892,0.9443206,-0.2212302,-0.2535569,-0.05968834,0.939789
-0.1497876,-0.1604428,-0.02464092,0.9753023,-0.1476049,-0.1798947,-0.02731362,0.9721649
-0.1447804,-0.1553178,-0.02301808,0.9769264,-0.1427523,-0.1747462,-0.02561464,0.9738734
-0.03745204,-2.113021E-05,-7.919249E-07,0.9992985,-0.0365392,-0.01574874,-0.0005759026,0.999208
-0.02770545,0.03689697,0.001023338,0.9989344,-0.02668585,0.01910646,0.000510147,0.9994612
-0.01315529,0.04899985,0.0006454386,0.9987119,-0.01206225,0.03123615,0.0003769896,0.9994392
-0.008872686,0.05504786,0.0004891835,0.9984442,-0.007800395,0.03720024,0.0002903864,0.9992774
-0.01534961,0.06414524,0.0009867535,0.997822,-0.01465003,0.04718913,0.0006921677,0.9987783
-0.005991889,0.07114396,0.0004273773,0.997448,-0.005282674,0.05419962,0.0002867444,0.9985161
0.003052969,0.07798354,-0.0002388097,0.99695,0.003789348,0.06104767,-0.0002317648,0.9981276
0.01935473,0.06806363,-0.001320665,0.9974924,0.0200847,0.05049474,-0.001015673,0.9985219
0.01698602,0.07067373,-0.00120365,0.9973541,0.0175047,0.05459901,-0.0009573143,0.9983545
0.01309586,0.05853793,-0.0007679878,0.998199,0.01330184,0.03729084,-0.000496426,0.9992158
0.02425424,0.06549261,-0.001592363,0.997557,0.0244188,0.04423927,-0.001081652,0.998722
0.04497453,0.07918198,-0.003576054,0.9958387,0.04532568,0.05790098,-0.002631534,0.9972894
0.05459,0.08609074,-0.004724358,0.9947794,0.05509818,0.06479045,-0.003582841,0.9963702
0.1646935,0.1382332,-0.023318,0.9763319,0.1671005,0.1185648,-0.02024599,0.9785755
0.1722544,0.1459085,-0.02580841,0.9738445,0.1748147,0.1261808,-0.02259557,0.9762211
0.2129567,0.1576566,-0.03484126,0.9636285,0.2163202,0.1369956,-0.03067237,0.9661765
0.2217964,0.1734744,-0.0401336,0.9586982,0.2253495,0.152472,-0.03573123,0.9616097
0.223624,0.1804866,-0.04217951,0.9568896,0.2271915,0.1594671,-0.03774058,0.9599635
0.2166139,0.2171568,-0.04948826,0.9505116,0.2203847,0.197796,-0.04569049,0.9540544
0.2173831,0.2241112,-0.05135664,0.9486207,0.2212164,0.2047627,-0.04756581,0.9522988
0.199447,0.2380398,-0.0500151,0.9492399,0.2029278,0.2196279,-0.0467618,0.9530988
0.1940596,0.2435928,-0.04981411,0.9489584,0.1971481,0.2269994,-0.04698062,0.9525738
